30686211,"{'latitude': 41.3732412, 'longitude': 2.140406, 'street_count': 3}"
30686214,"{'latitude': 41.3721017, 'longitude': 2.1414248, 'street_count': 3}"
30686241,"{'latitude': 41.3614595, 'longitude': 2.1069231, 'street_count': 3}"
30686304,"{'latitude': 41.3655317, 'longitude': 2.1188329, 'street_count': 3}"
30686307,"{'latitude': 41.366019, 'longitude': 2.1212575, 'street_count': 5}"
30686308,"{'latitude': 41.3662618, 'longitude': 2.1222885, 'street_count': 3}"
30686312,"{'latitude': 41.3671371, 'longitude': 2.1276892, 'street_count': 3}"
30686337,"{'latitude': 41.3699982, 'longitude': 2.1378097, 'street_count': 3}"
30686338,"{'latitude': 41.3707626, 'longitude': 2.1393339, 'street_count': 3}"
30686342,"{'latitude': 41.3717454, 'longitude': 2.1408755, 'street_count': 3}"
30686348,"{'latitude': 41.3669956, 'longitude': 2.1262189, 'street_count': 3}"
30686353,"{'latitude': 41.3752131, 'longitude': 2.1451293, 'street_count': 3}"
30686354,"{'latitude': 41.3744887, 'longitude': 2.1454523, 'street_count': 3}"
30686355,"{'latitude': 41.3741049, 'longitude': 2.1456082, 'street_count': 4}"
30686356,"{'latitude': 41.3736449, 'longitude': 2.1458168, 'street_count': 4}"
30686357,"{'latitude': 41.372671, 'longitude': 2.146237, 'street_count': 4}"
30688819,"{'latitude': 41.415786, 'longitude': 2.1600762, 'street_count': 3}"
30688824,"{'latitude': 41.4167175, 'longitude': 2.1627897, 'street_count': 4}"
30688829,"{'latitude': 41.4172801, 'longitude': 2.1627924, 'street_count': 3}"
30688836,"{'latitude': 41.4162713, 'longitude': 2.1642531, 'street_count': 3}"
30688837,"{'latitude': 41.4171397, 'longitude': 2.1624232, 'street_count': 3}"
30688839,"{'latitude': 41.4153733, 'longitude': 2.164513, 'street_count': 3}"
30688879,"{'latitude': 41.4135782, 'longitude': 2.1612419, 'street_count': 3}"
30688880,"{'latitude': 41.4137347, 'longitude': 2.1614628, 'street_count': 3}"
30688883,"{'latitude': 41.4143103, 'longitude': 2.1629271, 'street_count': 4}"
30688888,"{'latitude': 41.4146462, 'longitude': 2.1642613, 'highway': 'traffic_signals', 'street_count': 4}"
30688904,"{'latitude': 41.4155207, 'longitude': 2.1633361, 'street_count': 5}"
30688906,"{'latitude': 41.4141156, 'longitude': 2.1647989, 'street_count': 3}"
30689037,"{'latitude': 41.4140961, 'longitude': 2.1611635, 'street_count': 3}"
30689040,"{'latitude': 41.41497, 'longitude': 2.1625113, 'street_count': 3}"
30689042,"{'latitude': 41.4149307, 'longitude': 2.1609387, 'street_count': 3}"
30689056,"{'latitude': 41.4176905, 'longitude': 2.1695547, 'street_count': 4}"
30689057,"{'latitude': 41.4170436, 'longitude': 2.169118, 'street_count': 1}"
30689058,"{'latitude': 41.4220311, 'longitude': 2.1702201, 'street_count': 3}"
30689078,"{'latitude': 41.4202129, 'longitude': 2.171199, 'street_count': 1}"
30689094,"{'latitude': 41.4295057, 'longitude': 2.1720106, 'highway': 'crossing', 'street_count': 3}"
30689095,"{'latitude': 41.4287704, 'longitude': 2.1720983, 'street_count': 4}"
30689096,"{'latitude': 41.4278096, 'longitude': 2.1722081, 'street_count': 4}"
30689098,"{'latitude': 41.4265172, 'longitude': 2.172363, 'street_count': 4}"
30689100,"{'latitude': 41.4257616, 'longitude': 2.1724462, 'street_count': 4}"
30689101,"{'latitude': 41.4243985, 'longitude': 2.1726099, 'street_count': 3}"
30689104,"{'latitude': 41.4218954, 'longitude': 2.172896, 'street_count': 3}"
30689117,"{'latitude': 41.4200351, 'longitude': 2.175119, 'street_count': 4}"
30689118,"{'latitude': 41.4207132, 'longitude': 2.1762524, 'street_count': 4}"
30689119,"{'latitude': 41.4211813, 'longitude': 2.1770576, 'street_count': 3}"
30689120,"{'latitude': 41.4213717, 'longitude': 2.1773701, 'street_count': 3}"
30689122,"{'latitude': 41.426424, 'longitude': 2.1870872, 'street_count': 3}"
30689129,"{'latitude': 41.4254635, 'longitude': 2.1916776, 'street_count': 3}"
30689130,"{'latitude': 41.4300535, 'longitude': 2.1885585, 'street_count': 3}"
30689140,"{'latitude': 41.4228318, 'longitude': 2.1773564, 'street_count': 4}"
30689170,"{'latitude': 41.4351715, 'longitude': 2.2015798, 'street_count': 3}"
30689173,"{'latitude': 41.4354137, 'longitude': 2.2049773, 'street_count': 4}"
30689174,"{'latitude': 41.4354636, 'longitude': 2.2058167, 'street_count': 3}"
30689175,"{'latitude': 41.4355125, 'longitude': 2.2070931, 'street_count': 4}"
30689179,"{'latitude': 41.4222668, 'longitude': 2.178765, 'street_count': 3}"
30689242,"{'latitude': 41.4242665, 'longitude': 2.1737578, 'street_count': 4}"
30689243,"{'latitude': 41.42355, 'longitude': 2.1755276, 'street_count': 4}"
30689244,"{'latitude': 41.4233257, 'longitude': 2.1761319, 'street_count': 4}"
30689253,"{'latitude': 41.4386751, 'longitude': 2.206365, 'street_count': 3}"
30689268,"{'latitude': 41.4324098, 'longitude': 2.2140029, 'street_count': 4}"
30689269,"{'latitude': 41.4329651, 'longitude': 2.2145356, 'street_count': 4}"
30689276,"{'latitude': 41.4364084, 'longitude': 2.206908, 'street_count': 4}"
30689281,"{'latitude': 41.4310073, 'longitude': 2.2165954, 'street_count': 3}"
30689283,"{'latitude': 41.4318899, 'longitude': 2.2177422, 'street_count': 3}"
30689284,"{'latitude': 41.4322166, 'longitude': 2.2183171, 'street_count': 3}"
30689285,"{'latitude': 41.432357, 'longitude': 2.2186084, 'street_count': 4}"
30689286,"{'latitude': 41.4326431, 'longitude': 2.2191139, 'street_count': 3}"
30689287,"{'latitude': 41.4327873, 'longitude': 2.2193837, 'street_count': 3}"
30689288,"{'latitude': 41.4330619, 'longitude': 2.2199082, 'street_count': 4}"
30689289,"{'latitude': 41.433311, 'longitude': 2.2203777, 'street_count': 4}"
30689290,"{'latitude': 41.4335656, 'longitude': 2.2208581, 'street_count': 4}"
30689291,"{'latitude': 41.4338154, 'longitude': 2.2213339, 'street_count': 3}"
30689300,"{'latitude': 41.4339289, 'longitude': 2.2179181, 'street_count': 3}"
30689302,"{'latitude': 41.4332702, 'longitude': 2.2148363, 'street_count': 4}"
30689303,"{'latitude': 41.4335808, 'longitude': 2.2151495, 'street_count': 4}"
30689304,"{'latitude': 41.4341995, 'longitude': 2.2157554, 'street_count': 3}"
30689307,"{'latitude': 41.4346, 'longitude': 2.2191751, 'street_count': 3}"
30689309,"{'latitude': 41.4320318, 'longitude': 2.2215799, 'street_count': 3}"
30689310,"{'latitude': 41.4343507, 'longitude': 2.2186931, 'street_count': 3}"
30689318,"{'latitude': 41.4374, 'longitude': 2.2200893, 'street_count': 3}"
30689319,"{'latitude': 41.4357098, 'longitude': 2.2212296, 'street_count': 4}"
30689322,"{'latitude': 41.4372368, 'longitude': 2.2195727, 'street_count': 3}"
30689367,"{'latitude': 41.4313153, 'longitude': 2.2160327, 'street_count': 4}"
30689372,"{'latitude': 41.4307249, 'longitude': 2.2207765, 'street_count': 4}"
30689374,"{'latitude': 41.4286916, 'longitude': 2.2182013, 'street_count': 3}"
30689377,"{'latitude': 41.430684, 'longitude': 2.2171772, 'street_count': 4}"
30689378,"{'latitude': 41.4303788, 'longitude': 2.2177041, 'street_count': 4}"
30689379,"{'latitude': 41.4300967, 'longitude': 2.218236, 'street_count': 4}"
30689381,"{'latitude': 41.4288492, 'longitude': 2.2204646, 'street_count': 4}"
30689412,"{'latitude': 41.43236, 'longitude': 2.2172516, 'street_count': 3}"
30689413,"{'latitude': 41.429617, 'longitude': 2.2191217, 'street_count': 6}"
30689417,"{'latitude': 41.4317977, 'longitude': 2.2210673, 'street_count': 4}"
30689432,"{'latitude': 41.4297321, 'longitude': 2.2284396, 'street_count': 3}"
30689433,"{'latitude': 41.4285892, 'longitude': 2.2296494, 'street_count': 3}"
30689436,"{'latitude': 41.4286167, 'longitude': 2.2274679, 'street_count': 4}"
30689437,"{'latitude': 41.4280805, 'longitude': 2.22855, 'street_count': 4}"
30689439,"{'latitude': 41.4263886, 'longitude': 2.2319417, 'street_count': 3}"
30689443,"{'latitude': 41.4332088, 'longitude': 2.2219305, 'street_count': 3}"
30689486,"{'latitude': 41.4090831, 'longitude': 2.2294205, 'street_count': 1}"
30689520,"{'latitude': 41.3990519, 'longitude': 2.1881564, 'street_count': 4}"
30689522,"{'latitude': 41.3973588, 'longitude': 2.1904005, 'street_count': 4}"
30689524,"{'latitude': 41.3960668, 'longitude': 2.1922198, 'street_count': 4}"
30689525,"{'latitude': 41.3956734, 'longitude': 2.1927486, 'street_count': 4}"
30689530,"{'latitude': 41.3918161, 'longitude': 2.1978894, 'street_count': 4}"
30689531,"{'latitude': 41.3906478, 'longitude': 2.199494, 'street_count': 4}"
30689532,"{'latitude': 41.4035966, 'longitude': 2.1889136, 'street_count': 4}"
30689533,"{'latitude': 41.4024344, 'longitude': 2.190436, 'street_count': 4}"
30689536,"{'latitude': 41.3998756, 'longitude': 2.1938081, 'street_count': 4}"
30689544,"{'latitude': 41.3991543, 'longitude': 2.1947477, 'street_count': 4}"
30689549,"{'latitude': 41.3945858, 'longitude': 2.2007621, 'street_count': 4}"
30689550,"{'latitude': 41.39446, 'longitude': 2.2009207, 'street_count': 4}"
30689551,"{'latitude': 41.3937314, 'longitude': 2.2018363, 'street_count': 3}"
30689552,"{'latitude': 41.3930685, 'longitude': 2.2027302, 'street_count': 4}"
30884255,"{'latitude': 41.3867315, 'longitude': 2.1739787, 'street_count': 3}"
30884261,"{'latitude': 41.3849599, 'longitude': 2.1665604, 'street_count': 3}"
30884265,"{'latitude': 41.384839, 'longitude': 2.1680497, 'street_count': 4}"
30884275,"{'latitude': 41.3847163, 'longitude': 2.1703967, 'street_count': 3}"
30884291,"{'latitude': 41.3796708, 'longitude': 2.1661968, 'street_count': 4}"
30884299,"{'latitude': 41.3800006, 'longitude': 2.1667052, 'street_count': 3}"
30884329,"{'latitude': 41.3804191, 'longitude': 2.1673, 'street_count': 4}"
30884331,"{'latitude': 41.381335, 'longitude': 2.1685765, 'street_count': 3}"
30884336,"{'latitude': 41.3822815, 'longitude': 2.1703094, 'street_count': 3}"
30884340,"{'latitude': 41.3829055, 'longitude': 2.1716456, 'street_count': 3}"
30884341,"{'latitude': 41.3805704, 'longitude': 2.1674899, 'street_count': 4}"
30884345,"{'latitude': 41.3838943, 'longitude': 2.1738822, 'street_count': 3}"
30884346,"{'latitude': 41.383991, 'longitude': 2.1741846, 'street_count': 2}"
30884350,"{'latitude': 41.3797048, 'longitude': 2.1706269, 'street_count': 3}"
30884353,"{'latitude': 41.37858, 'longitude': 2.1715206, 'street_count': 3}"
30884356,"{'latitude': 41.3770409, 'longitude': 2.1909132, 'street_count': 1}"
30884358,"{'latitude': 41.3760727, 'longitude': 2.190152, 'street_count': 1}"
30884371,"{'latitude': 41.3796703, 'longitude': 2.1917326, 'street_count': 3}"
30884377,"{'latitude': 41.3792234, 'longitude': 2.18966, 'street_count': 3}"
30884383,"{'latitude': 41.3842003, 'longitude': 2.1830981, 'street_count': 3}"
30884384,"{'latitude': 41.3843929, 'longitude': 2.1831985, 'street_count': 3}"
30884385,"{'latitude': 41.3846669, 'longitude': 2.1833501, 'street_count': 4}"
30884386,"{'latitude': 41.3841463, 'longitude': 2.1837415, 'street_count': 3}"
30884387,"{'latitude': 41.3843846, 'longitude': 2.1839032, 'street_count': 4}"
30884389,"{'latitude': 41.3845239, 'longitude': 2.18327, 'street_count': 4}"
30884390,"{'latitude': 41.3844054, 'longitude': 2.1835095, 'street_count': 4}"
30884392,"{'latitude': 41.3834287, 'longitude': 2.182048, 'street_count': 3}"
30884393,"{'latitude': 41.383074, 'longitude': 2.1828491, 'street_count': 3}"
30884394,"{'latitude': 41.3836107, 'longitude': 2.182569, 'street_count': 1}"
30884400,"{'latitude': 41.3842521, 'longitude': 2.1834336, 'street_count': 3}"
30884402,"{'latitude': 41.3845373, 'longitude': 2.183598, 'street_count': 4}"
30884403,"{'latitude': 41.3832838, 'longitude': 2.1813365, 'street_count': 3}"
30884404,"{'latitude': 41.3831478, 'longitude': 2.1815954, 'street_count': 3}"
30884405,"{'latitude': 41.3830251, 'longitude': 2.1818284, 'street_count': 3}"
30884406,"{'latitude': 41.3844741, 'longitude': 2.1796035, 'street_count': 3}"
30884407,"{'latitude': 41.3842468, 'longitude': 2.1799098, 'street_count': 3}"
30884408,"{'latitude': 41.3849309, 'longitude': 2.1792091, 'street_count': 3}"
30884410,"{'latitude': 41.3847499, 'longitude': 2.1794897, 'street_count': 3}"
30914307,"{'latitude': 41.3766438, 'longitude': 2.1425429, 'street_count': 4}"
30914308,"{'latitude': 41.3769875, 'longitude': 2.1432256, 'street_count': 3}"
30914312,"{'latitude': 41.3755589, 'longitude': 2.1436747, 'street_count': 4}"
30914370,"{'latitude': 41.3752511, 'longitude': 2.1432086, 'street_count': 3}"
30914373,"{'latitude': 41.3766003, 'longitude': 2.1459304, 'street_count': 4}"
30914390,"{'latitude': 41.375884, 'longitude': 2.1462371, 'street_count': 3}"
30914404,"{'latitude': 41.3792063, 'longitude': 2.143207, 'street_count': 3}"
30914405,"{'latitude': 41.3783979, 'longitude': 2.1440756, 'street_count': 4}"
30914408,"{'latitude': 41.3770531, 'longitude': 2.1441264, 'highway': 'give_way', 'street_count': 3}"
30914417,"{'latitude': 41.3779168, 'longitude': 2.14322, 'street_count': 3}"
30914422,"{'latitude': 41.3772879, 'longitude': 2.1438545, 'street_count': 3}"
30914423,"{'latitude': 41.3752044, 'longitude': 2.1457448, 'street_count': 3}"
30914439,"{'latitude': 41.3758339, 'longitude': 2.1419974, 'street_count': 5}"
30914440,"{'latitude': 41.3752765, 'longitude': 2.1419743, 'street_count': 3}"
30914460,"{'latitude': 41.3722159, 'longitude': 2.1599642, 'street_count': 3}"
30914511,"{'latitude': 41.3759261, 'longitude': 2.1739594, 'street_count': 4}"
30960621,"{'latitude': 41.4132291, 'longitude': 2.1528501, 'highway': 'crossing', 'street_count': 3}"
30960622,"{'latitude': 41.412783, 'longitude': 2.153404, 'street_count': 4}"
30960624,"{'latitude': 41.4117585, 'longitude': 2.1547004, 'street_count': 3}"
30960627,"{'latitude': 41.410466, 'longitude': 2.1563207, 'street_count': 3}"
30960628,"{'latitude': 41.4124139, 'longitude': 2.1524209, 'street_count': 3}"
30960629,"{'latitude': 41.4130742, 'longitude': 2.1541922, 'street_count': 3}"
30960632,"{'latitude': 41.4130026, 'longitude': 2.1561711, 'street_count': 4}"
30960639,"{'latitude': 41.4127863, 'longitude': 2.1521976, 'street_count': 1}"
30960653,"{'latitude': 41.4136116, 'longitude': 2.1468408, 'street_count': 4}"
30960664,"{'latitude': 41.4114358, 'longitude': 2.1471372, 'street_count': 4}"
30960665,"{'latitude': 41.4105675, 'longitude': 2.1480293, 'street_count': 3}"
30960666,"{'latitude': 41.4102985, 'longitude': 2.1483089, 'street_count': 3}"
30960667,"{'latitude': 41.4096071, 'longitude': 2.1489809, 'street_count': 3}"
30960764,"{'latitude': 41.4108485, 'longitude': 2.1492852, 'street_count': 3}"
30960784,"{'latitude': 41.4106915, 'longitude': 2.144361, 'street_count': 3}"
30960785,"{'latitude': 41.410112, 'longitude': 2.1449319, 'street_count': 3}"
30960786,"{'latitude': 41.4093803, 'longitude': 2.1457083, 'street_count': 4}"
30960805,"{'latitude': 41.4092427, 'longitude': 2.1403091, 'street_count': 1}"
30960808,"{'latitude': 41.4086131, 'longitude': 2.144209, 'street_count': 3}"
30960810,"{'latitude': 41.4074302, 'longitude': 2.1457971, 'street_count': 4}"
30960812,"{'latitude': 41.4066294, 'longitude': 2.1468123, 'street_count': 4}"
30960813,"{'latitude': 41.4058797, 'longitude': 2.147756, 'highway': 'traffic_signals', 'street_count': 4}"
30960818,"{'latitude': 41.4066498, 'longitude': 2.145617, 'street_count': 3}"
30960819,"{'latitude': 41.4071428, 'longitude': 2.146163, 'street_count': 4}"
30960820,"{'latitude': 41.4075707, 'longitude': 2.1466764, 'street_count': 3}"
30960821,"{'latitude': 41.4082417, 'longitude': 2.1474651, 'street_count': 4}"
30960828,"{'latitude': 41.4069847, 'longitude': 2.1559025, 'street_count': 3}"
30960832,"{'latitude': 41.4057607, 'longitude': 2.1570076, 'street_count': 3}"
30960850,"{'latitude': 41.4068527, 'longitude': 2.155214, 'street_count': 3}"
30960851,"{'latitude': 41.4067095, 'longitude': 2.1553619, 'street_count': 3}"
30960866,"{'latitude': 41.4050026, 'longitude': 2.1510742, 'street_count': 3}"
30960867,"{'latitude': 41.4054159, 'longitude': 2.1519549, 'street_count': 4}"
30960868,"{'latitude': 41.405888, 'longitude': 2.1529752, 'street_count': 3}"
31285267,"{'latitude': 41.3941442, 'longitude': 2.1366348, 'street_count': 3}"
31285281,"{'latitude': 41.3960943, 'longitude': 2.1338578, 'street_count': 3}"
31285282,"{'latitude': 41.3965146, 'longitude': 2.1348036, 'street_count': 4}"
31285283,"{'latitude': 41.3970189, 'longitude': 2.1359583, 'highway': 'traffic_signals', 'street_count': 4}"
31285424,"{'latitude': 41.4039461, 'longitude': 2.1306119, 'highway': 'traffic_signals', 'street_count': 4}"
31285427,"{'latitude': 41.4028454, 'longitude': 2.1314597, 'highway': 'traffic_signals', 'street_count': 4}"
31285428,"{'latitude': 41.4023435, 'longitude': 2.1318493, 'street_count': 3}"
31285430,"{'latitude': 41.4015732, 'longitude': 2.1324434, 'street_count': 3}"
31285431,"{'latitude': 41.4009234, 'longitude': 2.1329405, 'highway': 'traffic_signals', 'street_count': 4}"
31285432,"{'latitude': 41.4004153, 'longitude': 2.1333308, 'highway': 'traffic_signals', 'street_count': 4}"
31285435,"{'latitude': 41.3963405, 'longitude': 2.1364881, 'highway': 'traffic_signals', 'street_count': 4}"
31285553,"{'latitude': 41.408527, 'longitude': 2.1337423, 'street_count': 1}"
31285555,"{'latitude': 41.4082371, 'longitude': 2.1343558, 'street_count': 4}"
31285558,"{'latitude': 41.407313, 'longitude': 2.1358614, 'street_count': 3}"
31285672,"{'latitude': 41.4085116, 'longitude': 2.1601483, 'street_count': 4}"
31285673,"{'latitude': 41.4081199, 'longitude': 2.1605206, 'street_count': 4}"
31285674,"{'latitude': 41.4077654, 'longitude': 2.1608575, 'street_count': 3}"
31285675,"{'latitude': 41.4072222, 'longitude': 2.1613737, 'street_count': 4}"
31286185,"{'latitude': 41.4179709, 'longitude': 2.1687828, 'street_count': 4}"
31286309,"{'latitude': 41.4245159, 'longitude': 2.1769586, 'street_count': 3}"
31286310,"{'latitude': 41.4240627, 'longitude': 2.176659, 'street_count': 4}"
31286311,"{'latitude': 41.4218395, 'longitude': 2.1750977, 'street_count': 4}"
31286313,"{'latitude': 41.4208068, 'longitude': 2.1743722, 'street_count': 4}"
31286314,"{'latitude': 41.4181884, 'longitude': 2.1725392, 'street_count': 4}"
31286315,"{'latitude': 41.4176023, 'longitude': 2.1721609, 'street_count': 4}"
31286316,"{'latitude': 41.416968, 'longitude': 2.171746, 'street_count': 1}"
31286333,"{'latitude': 41.4194421, 'longitude': 2.1778347, 'street_count': 4}"
31286334,"{'latitude': 41.4199359, 'longitude': 2.1785442, 'street_count': 3}"
31286335,"{'latitude': 41.4206165, 'longitude': 2.1794688, 'street_count': 3}"
31286344,"{'latitude': 41.4220501, 'longitude': 2.179243, 'street_count': 3}"
33098957,"{'latitude': 41.3921866, 'longitude': 2.1648746, 'highway': 'traffic_signals', 'street_count': 3}"
33098963,"{'latitude': 41.3941489, 'longitude': 2.1675139, 'street_count': 4}"
33098964,"{'latitude': 41.3983971, 'longitude': 2.1731626, 'street_count': 4}"
33098965,"{'latitude': 41.4078072, 'longitude': 2.1857511, 'street_count': 4}"
35120176,"{'latitude': 41.3747399, 'longitude': 2.115664, 'street_count': 3}"
35120240,"{'latitude': 41.3758523, 'longitude': 2.114055, 'street_count': 3}"
35120242,"{'latitude': 41.3762152, 'longitude': 2.1138518, 'street_count': 3}"
35120251,"{'latitude': 41.3773397, 'longitude': 2.1149649, 'street_count': 4}"
35120255,"{'latitude': 41.3779953, 'longitude': 2.116267, 'street_count': 4}"
35120259,"{'latitude': 41.3786709, 'longitude': 2.1176075, 'street_count': 4}"
35120262,"{'latitude': 41.3789415, 'longitude': 2.1184095, 'street_count': 3}"
50099103,"{'latitude': 41.4158355, 'longitude': 2.1804924, 'street_count': 4}"
50101968,"{'latitude': 41.4426363, 'longitude': 2.1754397, 'street_count': 4}"
59748568,"{'latitude': 41.3654002, 'longitude': 2.1257374, 'street_count': 3}"
59749808,"{'latitude': 41.3791298, 'longitude': 2.1232215, 'street_count': 3}"
59749809,"{'latitude': 41.3761683, 'longitude': 2.1252057, 'street_count': 3}"
59749810,"{'latitude': 41.3756072, 'longitude': 2.125233, 'street_count': 4}"
59850112,"{'latitude': 41.3841468, 'longitude': 2.1308462, 'highway': 'traffic_signals', 'street_count': 4}"
59850116,"{'latitude': 41.3871622, 'longitude': 2.1357213, 'street_count': 3}"
59850118,"{'latitude': 41.3882941, 'longitude': 2.137728, 'highway': 'traffic_signals', 'street_count': 4}"
59850119,"{'latitude': 41.3890345, 'longitude': 2.1388904, 'highway': 'traffic_signals', 'street_count': 4}"
59850120,"{'latitude': 41.3902798, 'longitude': 2.1411105, 'street_count': 3}"
60199109,"{'latitude': 41.3657165, 'longitude': 2.1268034, 'street_count': 4}"
60200014,"{'latitude': 41.3646503, 'longitude': 2.1287643, 'street_count': 4}"
60200015,"{'latitude': 41.3656309, 'longitude': 2.1283632, 'street_count': 4}"
60200334,"{'latitude': 41.3668356, 'longitude': 2.1309771, 'street_count': 4}"
60200335,"{'latitude': 41.3672409, 'longitude': 2.1318853, 'street_count': 4}"
60200484,"{'latitude': 41.368753, 'longitude': 2.129431, 'street_count': 3}"
60200598,"{'latitude': 41.3648868, 'longitude': 2.1219591, 'street_count': 4}"
60200599,"{'latitude': 41.3651831, 'longitude': 2.1228506, 'street_count': 4}"
60200600,"{'latitude': 41.3652402, 'longitude': 2.123149, 'street_count': 3}"
60591106,"{'latitude': 41.3751976, 'longitude': 2.1274651, 'street_count': 3}"
60591112,"{'latitude': 41.3755758, 'longitude': 2.1272217, 'highway': 'traffic_signals', 'street_count': 4}"
60591464,"{'latitude': 41.3780977, 'longitude': 2.123918, 'street_count': 3}"
60591465,"{'latitude': 41.3793541, 'longitude': 2.1257792, 'street_count': 3}"
60591483,"{'latitude': 41.3787439, 'longitude': 2.124038, 'street_count': 1}"
60591485,"{'latitude': 41.3783697, 'longitude': 2.1243589, 'street_count': 3}"
60591980,"{'latitude': 41.3799406, 'longitude': 2.126718, 'highway': 'traffic_signals', 'street_count': 4}"
60592312,"{'latitude': 41.3801654, 'longitude': 2.1286928, 'street_count': 3}"
60962859,"{'latitude': 41.4060778, 'longitude': 2.1537658, 'street_count': 3}"
60962871,"{'latitude': 41.4054388, 'longitude': 2.1565469, 'street_count': 3}"
60969458,"{'latitude': 41.4013736, 'longitude': 2.1536502, 'street_count': 4}"
60969459,"{'latitude': 41.4008233, 'longitude': 2.1543175, 'street_count': 4}"
60969460,"{'latitude': 41.4012856, 'longitude': 2.1551773, 'street_count': 4}"
60969461,"{'latitude': 41.4018204, 'longitude': 2.1545432, 'street_count': 3}"
60969463,"{'latitude': 41.3998571, 'longitude': 2.1554791, 'street_count': 4}"
60969464,"{'latitude': 41.4003739, 'longitude': 2.1563038, 'street_count': 3}"
60969467,"{'latitude': 41.400787, 'longitude': 2.1557934, 'street_count': 3}"
60969468,"{'latitude': 41.4010504, 'longitude': 2.1554678, 'street_count': 3}"
60969471,"{'latitude': 41.4008332, 'longitude': 2.1527983, 'street_count': 4}"
60969473,"{'latitude': 41.4015712, 'longitude': 2.1534249, 'street_count': 3}"
60969474,"{'latitude': 41.4020716, 'longitude': 2.1529541, 'street_count': 3}"
60969475,"{'latitude': 41.4014606, 'longitude': 2.1520059, 'street_count': 3}"
60969476,"{'latitude': 41.4011618, 'longitude': 2.1515328, 'street_count': 3}"
60969497,"{'latitude': 41.4017201, 'longitude': 2.1509794, 'street_count': 3}"
60969501,"{'latitude': 41.4030422, 'longitude': 2.1499697, 'street_count': 3}"
60969502,"{'latitude': 41.4039269, 'longitude': 2.1519338, 'highway': 'traffic_signals', 'street_count': 4}"
60969503,"{'latitude': 41.4030736, 'longitude': 2.1523338, 'street_count': 3}"
60969508,"{'latitude': 41.4035335, 'longitude': 2.1521182, 'street_count': 3}"
60969509,"{'latitude': 41.4044075, 'longitude': 2.1528227, 'street_count': 4}"
60969513,"{'latitude': 41.404879, 'longitude': 2.1524116, 'street_count': 4}"
60969514,"{'latitude': 41.404463, 'longitude': 2.1515009, 'highway': 'traffic_signals', 'street_count': 3}"
64934032,"{'latitude': 41.4046026, 'longitude': 2.1552835, 'street_count': 4}"
64934035,"{'latitude': 41.4042246, 'longitude': 2.1557153, 'street_count': 3}"
71643529,"{'latitude': 41.3872305, 'longitude': 2.1653796, 'street_count': 3}"
71643550,"{'latitude': 41.3857025, 'longitude': 2.1675192, 'highway': 'traffic_signals', 'street_count': 3}"
71709881,"{'latitude': 41.3890313, 'longitude': 2.1944123, 'street_count': 4}"
71709908,"{'latitude': 41.3855787, 'longitude': 2.1857474, 'street_count': 4}"
71709940,"{'latitude': 41.3881284, 'longitude': 2.1935261, 'street_count': 4}"
71710009,"{'latitude': 41.3743661, 'longitude': 2.1830071, 'street_count': 1}"
71710025,"{'latitude': 41.3747425, 'longitude': 2.1495779, 'street_count': 3}"
71710160,"{'latitude': 41.3649618, 'longitude': 2.1672927, 'street_count': 3}"
71710260,"{'latitude': 41.3878901, 'longitude': 2.1722873, 'street_count': 3}"
71710267,"{'latitude': 41.3764242, 'longitude': 2.1774028, 'street_count': 3}"
81321292,"{'latitude': 41.4029942, 'longitude': 2.1537413, 'street_count': 3}"
81321294,"{'latitude': 41.4024237, 'longitude': 2.1526554, 'street_count': 3}"
81321296,"{'latitude': 41.4035364, 'longitude': 2.1540842, 'street_count': 3}"
81321297,"{'latitude': 41.4033326, 'longitude': 2.1533305, 'street_count': 3}"
81979474,"{'latitude': 41.4037917, 'longitude': 2.1531167, 'street_count': 3}"
82026109,"{'latitude': 41.3994764, 'longitude': 2.1559076, 'street_count': 3}"
82040267,"{'latitude': 41.4085676, 'longitude': 2.1542195, 'street_count': 3}"
82040343,"{'latitude': 41.4092917, 'longitude': 2.1556252, 'street_count': 4}"
82043811,"{'latitude': 41.4082138, 'longitude': 2.155703, 'street_count': 3}"
82632464,"{'latitude': 41.3757585, 'longitude': 2.1731548, 'street_count': 4}"
82747276,"{'latitude': 41.4071351, 'longitude': 2.1557747, 'street_count': 3}"
82748657,"{'latitude': 41.4086869, 'longitude': 2.1587514, 'street_count': 4}"
82760174,"{'latitude': 41.4012477, 'longitude': 2.1557676, 'street_count': 4}"
82760176,"{'latitude': 41.4016287, 'longitude': 2.1563464, 'street_count': 3}"
82760180,"{'latitude': 41.4013547, 'longitude': 2.1566669, 'street_count': 4}"
82762458,"{'latitude': 41.4000218, 'longitude': 2.1567781, 'street_count': 4}"
82767734,"{'latitude': 41.4014705, 'longitude': 2.1554909, 'street_count': 4}"
82781674,"{'latitude': 41.4038129, 'longitude': 2.1583937, 'street_count': 3}"
89148866,"{'latitude': 41.3752145, 'longitude': 2.1677437, 'street_count': 3}"
91783971,"{'latitude': 41.3998958, 'longitude': 2.1448209, 'highway': 'traffic_signals', 'street_count': 3}"
94668946,"{'latitude': 41.3970638, 'longitude': 2.1623237, 'street_count': 4}"
96435653,"{'latitude': 41.3742968, 'longitude': 2.1757733, 'highway': 'traffic_signals', 'street_count': 4}"
96444031,"{'latitude': 41.3779965, 'longitude': 2.1685977, 'street_count': 3}"
96448467,"{'latitude': 41.3765531, 'longitude': 2.1662795, 'street_count': 1}"
