id,properties
4675068969,"{'y': 41.4038743, 'x': 2.161754, 'street_count': 4}"
4675068971,"{'y': 41.4067324, 'x': 2.1663515, 'highway': 'crossing', 'street_count': 4}"
4675068972,"{'y': 41.4069302, 'x': 2.1666783, 'highway': 'crossing', 'street_count': 4}"
4675068973,"{'y': 41.4041631, 'x': 2.1622237, 'street_count': 4}"
4675068974,"{'y': 41.405484, 'x': 2.1643712, 'highway': 'crossing', 'street_count': 4}"
4675085041,"{'y': 41.4085217, 'x': 2.16915, 'street_count': 3}"
4675085042,"{'y': 41.4116024, 'x': 2.1650456, 'street_count': 1}"
4675085043,"{'y': 41.4098987, 'x': 2.167266, 'highway': 'crossing', 'street_count': 4}"
4675085045,"{'y': 41.4104786, 'x': 2.166588, 'street_count': 4}"
4675111318,"{'y': 41.4084909, 'x': 2.1683769, 'street_count': 1}"
4675111319,"{'y': 41.4081909, 'x': 2.1687638, 'street_count': 3}"
4675111320,"{'y': 41.4082153, 'x': 2.1687337, 'street_count': 4}"
4676332698,"{'y': 41.4113721, 'x': 2.1194173, 'street_count': 1}"
4682071739,"{'y': 41.4114761, 'x': 2.1736956, 'street_count': 4}"
4682071740,"{'y': 41.4094134, 'x': 2.1765355, 'street_count': 4}"
4682071743,"{'y': 41.4068696, 'x': 2.1799684, 'street_count': 4}"
4682071744,"{'y': 41.4060075, 'x': 2.181091, 'highway': 'crossing', 'street_count': 4}"
4682071745,"{'y': 41.4051672, 'x': 2.1821925, 'street_count': 4}"
4682071746,"{'y': 41.4077058, 'x': 2.1788554, 'street_count': 4}"
4682071747,"{'y': 41.4051255, 'x': 2.1822439, 'street_count': 4}"
4682071748,"{'y': 41.4085783, 'x': 2.1776875, 'highway': 'crossing', 'street_count': 4}"
4682071749,"{'y': 41.4082647, 'x': 2.1781109, 'street_count': 4}"
4682135662,"{'y': 41.3869477, 'x': 2.1291919, 'street_count': 4}"
4682135663,"{'y': 41.3841863, 'x': 2.1309068, 'street_count': 4}"
4682135664,"{'y': 41.3856512, 'x': 2.1300729, 'highway': 'crossing', 'street_count': 4}"
4682414328,"{'y': 41.3820067, 'x': 2.0731337, 'street_count': 3}"
4682414329,"{'y': 41.381951, 'x': 2.0731596, 'street_count': 1}"
4682414332,"{'y': 41.382171, 'x': 2.0734608, 'street_count': 3}"
4682414333,"{'y': 41.37967, 'x': 2.0706893, 'street_count': 3}"
4682414335,"{'y': 41.3796407, 'x': 2.0703821, 'street_count': 3}"
4682414336,"{'y': 41.3800391, 'x': 2.0705338, 'street_count': 3}"
4682414337,"{'y': 41.3812183, 'x': 2.0668554, 'street_count': 3}"
4682414338,"{'y': 41.3807742, 'x': 2.0662417, 'street_count': 3}"
4682414343,"{'y': 41.3809466, 'x': 2.0657782, 'street_count': 3}"
4682414344,"{'y': 41.3807238, 'x': 2.0660693, 'street_count': 3}"
4682414369,"{'y': 41.3821008, 'x': 2.0734951, 'street_count': 4}"
4683253750,"{'y': 41.4108732, 'x': 2.1746519, 'street_count': 1}"
4683253751,"{'y': 41.4108219, 'x': 2.1747809, 'street_count': 3}"
4683292008,"{'y': 41.3965852, 'x': 2.1591715, 'street_count': 4}"
4683292009,"{'y': 41.3967042, 'x': 2.1595941, 'street_count': 4}"
4683866036,"{'y': 41.4182043, 'x': 2.2096678, 'street_count': 3}"
4684141170,"{'y': 41.3708259, 'x': 2.1673975, 'street_count': 3}"
4684989153,"{'y': 41.3874068, 'x': 2.0914123, 'street_count': 3}"
4684989154,"{'y': 41.3872433, 'x': 2.0907849, 'street_count': 3}"
4684989155,"{'y': 41.3871433, 'x': 2.0905467, 'street_count': 1}"
4684989163,"{'y': 41.388321, 'x': 2.0907491, 'street_count': 1}"
4684989164,"{'y': 41.3824137, 'x': 2.0933963, 'street_count': 3}"
4684989175,"{'y': 41.3836199, 'x': 2.0936223, 'street_count': 1}"
4684989176,"{'y': 41.385714, 'x': 2.0889337, 'street_count': 3}"
4684989179,"{'y': 41.3856756, 'x': 2.0888001, 'street_count': 1}"
4684989184,"{'y': 41.3867383, 'x': 2.085092, 'street_count': 3}"
4684991595,"{'y': 41.3846669, 'x': 2.0859595, 'street_count': 3}"
4685623495,"{'y': 41.3688239, 'x': 2.0656496, 'highway': 'crossing', 'street_count': 4}"
4685623498,"{'y': 41.3720741, 'x': 2.0653641, 'street_count': 3}"
4685623503,"{'y': 41.373867, 'x': 2.0654199, 'street_count': 1}"
4685623504,"{'y': 41.3738137, 'x': 2.065325, 'highway': 'crossing', 'street_count': 3}"
4685633544,"{'y': 41.3687124, 'x': 2.0648398, 'street_count': 3}"
4685633547,"{'y': 41.3689323, 'x': 2.0655496, 'street_count': 3}"
4685633548,"{'y': 41.3688955, 'x': 2.0656091, 'street_count': 3}"
4685633561,"{'y': 41.3682472, 'x': 2.0653039, 'street_count': 3}"
4685633567,"{'y': 41.3680606, 'x': 2.0650529, 'street_count': 3}"
4685633569,"{'y': 41.3678871, 'x': 2.0650249, 'street_count': 2}"
4685633585,"{'y': 41.3675673, 'x': 2.0627051, 'street_count': 3}"
4685633586,"{'y': 41.3677681, 'x': 2.062601, 'street_count': 3}"
4685782707,"{'y': 41.3910395, 'x': 2.0756536, 'street_count': 3}"
4686828055,"{'y': 41.4010601, 'x': 2.1428677, 'highway': 'crossing', 'street_count': 3}"
4687338673,"{'y': 41.3906926, 'x': 2.0959667, 'street_count': 3}"
4687339289,"{'y': 41.3922206, 'x': 2.0966097, 'street_count': 3}"
4687342516,"{'y': 41.3923966, 'x': 2.0965078, 'street_count': 3}"
4687342528,"{'y': 41.3925082, 'x': 2.096971, 'street_count': 3}"
4687360841,"{'y': 41.4050936, 'x': 2.1010675, 'street_count': 3}"
4687360843,"{'y': 41.4051822, 'x': 2.1017306, 'street_count': 3}"
4687419751,"{'y': 41.4374561, 'x': 2.1421781, 'street_count': 1}"
4687712797,"{'y': 41.3816098, 'x': 2.068499, 'street_count': 3}"
4687712798,"{'y': 41.3797502, 'x': 2.0683036, 'street_count': 3}"
4687712799,"{'y': 41.3796485, 'x': 2.0682778, 'street_count': 3}"
4687712800,"{'y': 41.3794846, 'x': 2.0698394, 'street_count': 3}"
4687712801,"{'y': 41.3796018, 'x': 2.0698033, 'street_count': 3}"
4687723568,"{'y': 41.3807736, 'x': 2.0672274, 'street_count': 1}"
4687723570,"{'y': 41.3801365, 'x': 2.0663669, 'street_count': 3}"
4687780677,"{'y': 41.4121217, 'x': 2.226723, 'street_count': 1}"
4688436066,"{'y': 41.3707348, 'x': 2.1670835, 'street_count': 3}"
4688436071,"{'y': 41.3702994, 'x': 2.1662725, 'street_count': 3}"
4689014038,"{'y': 41.3679083, 'x': 2.161059, 'street_count': 1}"
4689059234,"{'y': 41.4133222, 'x': 2.2267055, 'street_count': 1}"
4689619321,"{'y': 41.3703832, 'x': 2.0630607, 'highway': 'crossing', 'street_count': 3}"
4689619335,"{'y': 41.3717245, 'x': 2.0648913, 'highway': 'crossing', 'street_count': 3}"
4689674581,"{'y': 41.3789177, 'x': 2.0682372, 'street_count': 3}"
4689674589,"{'y': 41.3792531, 'x': 2.0693156, 'street_count': 1}"
4689675361,"{'y': 41.3880578, 'x': 2.081901, 'street_count': 3}"
4689675371,"{'y': 41.3881863, 'x': 2.0801411, 'street_count': 3}"
4689675375,"{'y': 41.3886055, 'x': 2.0798277, 'street_count': 1}"
4690881899,"{'y': 41.3819379, 'x': 2.1798998, 'street_count': 3}"
4690881900,"{'y': 41.3820506, 'x': 2.1799101, 'street_count': 3}"
4690881901,"{'y': 41.3817409, 'x': 2.1786525, 'street_count': 3}"
4690881902,"{'y': 41.3816278, 'x': 2.1787845, 'street_count': 3}"
4691418496,"{'y': 41.4384672, 'x': 2.1882324, 'street_count': 3}"
4692148203,"{'y': 41.3833765, 'x': 2.0746644, 'highway': 'turning_circle', 'street_count': 1}"
4692148204,"{'y': 41.3828698, 'x': 2.0748965, 'street_count': 3}"
4692148209,"{'y': 41.3818107, 'x': 2.0901891, 'street_count': 1}"
4692148210,"{'y': 41.382176, 'x': 2.0903057, 'street_count': 3}"
4692347839,"{'y': 41.3832481, 'x': 2.0697263, 'street_count': 3}"
4692347848,"{'y': 41.3748267, 'x': 2.0579415, 'street_count': 1}"
4692918996,"{'y': 41.379577, 'x': 2.0709232, 'street_count': 3}"
4695647527,"{'y': 41.3873516, 'x': 2.0750531, 'street_count': 1}"
4698038499,"{'y': 41.3716654, 'x': 2.0559282, 'street_count': 1}"
4698038539,"{'y': 41.3683674, 'x': 2.0510264, 'street_count': 4}"
4698123646,"{'y': 41.3973646, 'x': 2.2060338, 'street_count': 3}"
4698123647,"{'y': 41.3969082, 'x': 2.2055052, 'street_count': 3}"
4699387352,"{'y': 41.356946, 'x': 2.1270183, 'street_count': 3}"
4699387368,"{'y': 41.3568255, 'x': 2.1257976, 'street_count': 1}"
4699387371,"{'y': 41.3571205, 'x': 2.126025, 'highway': 'crossing', 'street_count': 4}"
4699387377,"{'y': 41.3627792, 'x': 2.1323959, 'street_count': 1}"
4707030274,"{'y': 41.4283439, 'x': 2.2215053, 'street_count': 1}"
4707382739,"{'y': 41.4269919, 'x': 2.2295697, 'street_count': 3}"
4707382740,"{'y': 41.4273866, 'x': 2.2299301, 'street_count': 3}"
4707382743,"{'y': 41.4280094, 'x': 2.2284683, 'street_count': 3}"
4707397082,"{'y': 41.4168658, 'x': 2.2051119, 'highway': 'crossing', 'street_count': 4}"
4707397083,"{'y': 41.4170542, 'x': 2.2048661, 'highway': 'crossing', 'street_count': 4}"
4708182426,"{'y': 41.350532, 'x': 2.1434486, 'highway': 'crossing', 'street_count': 4}"
4708182435,"{'y': 41.3517126, 'x': 2.1473282, 'street_count': 4}"
4708182437,"{'y': 41.3513748, 'x': 2.1461729, 'street_count': 4}"
4708182440,"{'y': 41.3513727, 'x': 2.1454874, 'highway': 'crossing', 'street_count': 4}"
4708182445,"{'y': 41.3507589, 'x': 2.1457231, 'highway': 'traffic_signals', 'street_count': 3}"
4708182447,"{'y': 41.3508597, 'x': 2.1452789, 'street_count': 3}"
4708182448,"{'y': 41.3510289, 'x': 2.1457358, 'street_count': 4}"
4708182454,"{'y': 41.3511677, 'x': 2.1460064, 'street_count': 3}"
4708208734,"{'y': 41.3477981, 'x': 2.0695387, 'street_count': 2}"
4708208738,"{'y': 41.3475545, 'x': 2.0701182, 'street_count': 3}"
4708208739,"{'y': 41.3484219, 'x': 2.0670959, 'street_count': 3}"
4708208746,"{'y': 41.3478447, 'x': 2.0695507, 'street_count': 4}"
4708208748,"{'y': 41.3476873, 'x': 2.0704044, 'street_count': 3}"
4708276001,"{'y': 41.3544187, 'x': 2.0941004, 'street_count': 2}"
4708276009,"{'y': 41.3541667, 'x': 2.0926755, 'street_count': 2}"
4708276014,"{'y': 41.3560614, 'x': 2.0897642, 'street_count': 3}"
4708276020,"{'y': 41.3559375, 'x': 2.08985, 'street_count': 3}"
4708276021,"{'y': 41.3561509, 'x': 2.0896195, 'street_count': 3}"
4708276031,"{'y': 41.3558643, 'x': 2.0887531, 'street_count': 3}"
4708276054,"{'y': 41.3586535, 'x': 2.0935645, 'highway': 'crossing', 'street_count': 4}"
4708276060,"{'y': 41.3570061, 'x': 2.0876042, 'street_count': 3}"
4708276061,"{'y': 41.3568838, 'x': 2.0877987, 'street_count': 1}"
4708276189,"{'y': 41.3540191, 'x': 2.0893567, 'street_count': 3}"
4708276206,"{'y': 41.3524221, 'x': 2.0853912, 'street_count': 4}"
4708276212,"{'y': 41.3517804, 'x': 2.0856855, 'highway': 'crossing', 'street_count': 4}"
4708276222,"{'y': 41.3509212, 'x': 2.0832168, 'street_count': 4}"
4708276230,"{'y': 41.3506543, 'x': 2.0831028, 'street_count': 4}"
4708276231,"{'y': 41.350693, 'x': 2.0830586, 'street_count': 3}"
4708276232,"{'y': 41.3507141, 'x': 2.0832453, 'highway': 'crossing', 'street_count': 4}"
4708276235,"{'y': 41.3508303, 'x': 2.0832318, 'street_count': 3}"
4708276236,"{'y': 41.3507679, 'x': 2.0832299, 'street_count': 3}"
4708276237,"{'y': 41.3506175, 'x': 2.0832389, 'highway': 'crossing', 'street_count': 3}"
4708276238,"{'y': 41.350958, 'x': 2.0830428, 'street_count': 4}"
4708276239,"{'y': 41.3508782, 'x': 2.0829604, 'street_count': 3}"
4708276240,"{'y': 41.3509354, 'x': 2.0829673, 'street_count': 4}"
4708276242,"{'y': 41.3509779, 'x': 2.0829868, 'highway': 'crossing', 'street_count': 3}"
4708276243,"{'y': 41.3507814, 'x': 2.08288, 'street_count': 3}"
4708276256,"{'y': 41.3501245, 'x': 2.0809384, 'street_count': 4}"
4708276263,"{'y': 41.3501264, 'x': 2.0805608, 'street_count': 3}"
4708276266,"{'y': 41.3500589, 'x': 2.0806023, 'street_count': 3}"
4708276278,"{'y': 41.349432, 'x': 2.0786195, 'street_count': 3}"
4708276279,"{'y': 41.3494995, 'x': 2.0785675, 'highway': 'crossing', 'street_count': 3}"
4708276280,"{'y': 41.349484, 'x': 2.0785983, 'street_count': 3}"
4708276281,"{'y': 41.3494171, 'x': 2.0786254, 'highway': 'crossing', 'street_count': 4}"
4708276291,"{'y': 41.3491583, 'x': 2.0783704, 'highway': 'crossing', 'street_count': 3}"
4708276293,"{'y': 41.3492841, 'x': 2.0781956, 'street_count': 3}"
4708276294,"{'y': 41.3494442, 'x': 2.0778721, 'street_count': 3}"
4708276296,"{'y': 41.3496154, 'x': 2.077964, 'street_count': 3}"
4708276297,"{'y': 41.3493552, 'x': 2.0780471, 'street_count': 3}"
4708276301,"{'y': 41.3494356, 'x': 2.0777517, 'street_count': 3}"
4708395616,"{'y': 41.3530134, 'x': 2.0958799, 'street_count': 3}"
4708395617,"{'y': 41.3530774, 'x': 2.0957116, 'street_count': 3}"
4708395618,"{'y': 41.3530075, 'x': 2.0955711, 'street_count': 3}"
4708395619,"{'y': 41.3528718, 'x': 2.0958802, 'street_count': 3}"
4708395620,"{'y': 41.3528106, 'x': 2.0957344, 'street_count': 3}"
4708395625,"{'y': 41.3528781, 'x': 2.0955714, 'street_count': 3}"
4708395648,"{'y': 41.3542494, 'x': 2.0945458, 'street_count': 1}"
4708460197,"{'y': 41.3472873, 'x': 2.1070108, 'highway': 'crossing', 'street_count': 4}"
4708460200,"{'y': 41.3463459, 'x': 2.1074247, 'street_count': 1}"
4708568080,"{'y': 41.3532068, 'x': 2.1076438, 'street_count': 4}"
4708568889,"{'y': 41.3485868, 'x': 2.111959, 'street_count': 1}"
4708568895,"{'y': 41.3505924, 'x': 2.111327, 'street_count': 4}"
4709058043,"{'y': 41.3729639, 'x': 2.1461259, 'street_count': 4}"
4709058053,"{'y': 41.3653033, 'x': 2.1355234, 'street_count': 4}"
4709058060,"{'y': 41.3651993, 'x': 2.1357575, 'street_count': 5}"
4709058066,"{'y': 41.3583248, 'x': 2.1278378, 'street_count': 1}"
4709058070,"{'y': 41.3578648, 'x': 2.1278496, 'highway': 'crossing', 'street_count': 4}"
4709079558,"{'y': 41.3769314, 'x': 2.1516586, 'highway': 'crossing', 'street_count': 4}"
4709079567,"{'y': 41.3770266, 'x': 2.1515358, 'street_count': 3}"
4710112487,"{'y': 41.4180809, 'x': 2.2247163, 'street_count': 3}"
4710138392,"{'y': 41.4205197, 'x': 2.221282, 'street_count': 4}"
4710138394,"{'y': 41.4191791, 'x': 2.2231613, 'street_count': 4}"
4710138395,"{'y': 41.4191253, 'x': 2.2232704, 'highway': 'crossing', 'street_count': 4}"
4710159040,"{'y': 41.4188845, 'x': 2.2190931, 'street_count': 4}"
4710159041,"{'y': 41.4181337, 'x': 2.2180867, 'street_count': 4}"
4710159042,"{'y': 41.4194324, 'x': 2.2197864, 'street_count': 4}"
4710159043,"{'y': 41.419269, 'x': 2.2195845, 'street_count': 4}"
4710159044,"{'y': 41.4198067, 'x': 2.2203123, 'street_count': 4}"
4710697303,"{'y': 41.4225346, 'x': 2.1296976, 'street_count': 1}"
4711384834,"{'y': 41.3852854, 'x': 2.0711442, 'street_count': 3}"
4711384839,"{'y': 41.3854531, 'x': 2.0703271, 'street_count': 3}"
4711384840,"{'y': 41.3855148, 'x': 2.0708002, 'street_count': 3}"
4711384842,"{'y': 41.3862464, 'x': 2.0710831, 'street_count': 1}"
4713815335,"{'y': 41.4086527, 'x': 2.1869832, 'street_count': 3}"
4713831020,"{'y': 41.4071023, 'x': 2.188602, 'street_count': 1}"
4713833797,"{'y': 41.406882, 'x': 2.1884695, 'street_count': 3}"
4713833798,"{'y': 41.4071782, 'x': 2.1886035, 'street_count': 1}"
4713835197,"{'y': 41.4068678, 'x': 2.1885317, 'street_count': 3}"
4714410344,"{'y': 41.4097404, 'x': 2.1261702, 'street_count': 3}"
4715251007,"{'y': 41.4044342, 'x': 2.1626598, 'street_count': 3}"
4715271520,"{'y': 41.4044886, 'x': 2.1691427, 'street_count': 1}"
4715271521,"{'y': 41.4046668, 'x': 2.169378, 'street_count': 3}"
4716376696,"{'y': 41.3839469, 'x': 2.1606982, 'street_count': 4}"
4716376698,"{'y': 41.3831004, 'x': 2.1595709, 'street_count': 4}"
4716376710,"{'y': 41.3822349, 'x': 2.1584532, 'highway': 'crossing', 'street_count': 4}"
4716376716,"{'y': 41.3821903, 'x': 2.1583876, 'street_count': 4}"
4716376720,"{'y': 41.3763407, 'x': 2.1506998, 'street_count': 3}"
4716460930,"{'y': 41.4185139, 'x': 2.0519842, 'street_count': 3}"
4716460936,"{'y': 41.4182206, 'x': 2.0511238, 'street_count': 1}"
4716460937,"{'y': 41.418437, 'x': 2.0514094, 'street_count': 3}"
4716460942,"{'y': 41.4181027, 'x': 2.0516199, 'street_count': 3}"
4716460951,"{'y': 41.4178324, 'x': 2.0529262, 'street_count': 1}"
4716460966,"{'y': 41.4167765, 'x': 2.0504213, 'street_count': 1}"
4716470156,"{'y': 41.4035488, 'x': 2.0555242, 'street_count': 3}"
4716520342,"{'y': 41.425426, 'x': 2.0524482, 'street_count': 3}"
4716520360,"{'y': 41.4244047, 'x': 2.0546374, 'street_count': 1}"
4716520379,"{'y': 41.4234279, 'x': 2.056968, 'street_count': 1}"
4717526568,"{'y': 41.3959447, 'x': 2.1740728, 'highway': 'crossing', 'street_count': 4}"
4717526569,"{'y': 41.3959727, 'x': 2.1741129, 'highway': 'crossing', 'street_count': 4}"
4717526570,"{'y': 41.3960004, 'x': 2.1741525, 'highway': 'crossing', 'street_count': 4}"
4717526580,"{'y': 41.3956566, 'x': 2.1743667, 'street_count': 1}"
4717526581,"{'y': 41.3956802, 'x': 2.1744035, 'highway': 'crossing', 'street_count': 4}"
4717526582,"{'y': 41.3957132, 'x': 2.1744548, 'highway': 'crossing', 'street_count': 4}"
4717526583,"{'y': 41.395738, 'x': 2.1744936, 'highway': 'crossing', 'street_count': 4}"
4717526993,"{'y': 41.3966094, 'x': 2.1753581, 'street_count': 3}"
4717526997,"{'y': 41.3967515, 'x': 2.1753421, 'street_count': 3}"
4718780675,"{'y': 41.4384217, 'x': 2.0811896, 'street_count': 3}"
4719358751,"{'y': 41.3706722, 'x': 2.1695449, 'street_count': 1}"
4719358760,"{'y': 41.3710062, 'x': 2.1695217, 'street_count': 3}"
4719409243,"{'y': 41.3881942, 'x': 2.1641217, 'street_count': 4}"
4721007214,"{'y': 41.4210211, 'x': 2.0558277, 'street_count': 3}"
4721134557,"{'y': 41.42169, 'x': 2.0504134, 'street_count': 3}"
4721134575,"{'y': 41.4211566, 'x': 2.0537693, 'street_count': 3}"
4721134582,"{'y': 41.420698, 'x': 2.0545578, 'street_count': 1}"
4721134634,"{'y': 41.4227797, 'x': 2.0540992, 'street_count': 1}"
4723077500,"{'y': 41.4202879, 'x': 2.2215796, 'street_count': 3}"
4723077501,"{'y': 41.4203368, 'x': 2.2216431, 'street_count': 4}"
4723115444,"{'y': 41.4175144, 'x': 2.2187314, 'street_count': 1}"
4723115513,"{'y': 41.4181527, 'x': 2.2195858, 'highway': 'crossing', 'street_count': 3}"
4723115514,"{'y': 41.4178629, 'x': 2.219187, 'street_count': 1}"
4723213609,"{'y': 41.4174031, 'x': 2.2199497, 'street_count': 3}"
4723213610,"{'y': 41.4165569, 'x': 2.2187895, 'street_count': 3}"
4723220159,"{'y': 41.4163406, 'x': 2.2191914, 'street_count': 1}"
4723910151,"{'y': 41.4169887, 'x': 2.2209502, 'street_count': 1}"
4723914501,"{'y': 41.4181667, 'x': 2.2200479, 'highway': 'crossing', 'street_count': 3}"
4726019259,"{'y': 41.4135557, 'x': 2.1109256, 'street_count': 1}"
4726021058,"{'y': 41.4103811, 'x': 2.1146097, 'street_count': 1}"
4726021063,"{'y': 41.410997, 'x': 2.1143862, 'street_count': 3}"
4726449926,"{'y': 41.4182274, 'x': 2.0562843, 'street_count': 1}"
4726449955,"{'y': 41.4211366, 'x': 2.0548903, 'street_count': 3}"
4726449956,"{'y': 41.420907, 'x': 2.055726, 'street_count': 3}"
4726449968,"{'y': 41.4198486, 'x': 2.0564909, 'street_count': 1}"
4726449977,"{'y': 41.4178636, 'x': 2.054544, 'street_count': 3}"
4726923646,"{'y': 41.3887862, 'x': 2.083804, 'street_count': 1}"
4731345505,"{'y': 41.4490935, 'x': 2.1809289, 'street_count': 3}"
4731345506,"{'y': 41.4493113, 'x': 2.1805859, 'street_count': 3}"
4731345507,"{'y': 41.4484386, 'x': 2.1795453, 'street_count': 1}"
4736087618,"{'y': 41.399588, 'x': 2.140873, 'street_count': 4}"
4738900227,"{'y': 41.4303402, 'x': 2.2183794, 'street_count': 1}"
4741797881,"{'y': 41.4097415, 'x': 2.1741379, 'street_count': 1}"
4741797883,"{'y': 41.4098474, 'x': 2.1738841, 'street_count': 3}"
4741798189,"{'y': 41.4095958, 'x': 2.174145, 'street_count': 1}"
4741798191,"{'y': 41.4093719, 'x': 2.1742465, 'street_count': 3}"
4750796250,"{'y': 41.3650304, 'x': 2.0907013, 'street_count': 3}"
4750796251,"{'y': 41.3650196, 'x': 2.0907456, 'street_count': 3}"
4752188924,"{'y': 41.4290062, 'x': 2.1485625, 'street_count': 3}"
4753524342,"{'y': 41.4296504, 'x': 2.0531935, 'street_count': 1}"
4753524367,"{'y': 41.4282547, 'x': 2.0577435, 'street_count': 1}"
4753524372,"{'y': 41.4282123, 'x': 2.0591826, 'street_count': 3}"
4753524406,"{'y': 41.4206847, 'x': 2.0618519, 'street_count': 3}"
4753524426,"{'y': 41.4182999, 'x': 2.0627814, 'street_count': 3}"
4756340129,"{'y': 41.4416656, 'x': 2.1590605, 'street_count': 3}"
4756340143,"{'y': 41.4417063, 'x': 2.1586334, 'street_count': 3}"
4756340162,"{'y': 41.4419442, 'x': 2.1585761, 'street_count': 3}"
4756340194,"{'y': 41.4423095, 'x': 2.1582133, 'street_count': 1}"
4756340859,"{'y': 41.4416642, 'x': 2.1592637, 'street_count': 3}"
4756340863,"{'y': 41.4416878, 'x': 2.1590654, 'street_count': 3}"
4756346985,"{'y': 41.4420576, 'x': 2.1587767, 'street_count': 3}"
4756346991,"{'y': 41.4421206, 'x': 2.1588104, 'street_count': 3}"
4756347018,"{'y': 41.4426032, 'x': 2.1589912, 'street_count': 3}"
4756371141,"{'y': 41.4420235, 'x': 2.1587362, 'street_count': 3}"
4756371144,"{'y': 41.4420249, 'x': 2.1586567, 'street_count': 3}"
4758438067,"{'y': 41.4388296, 'x': 2.2003885, 'street_count': 3}"
4760849228,"{'y': 41.3649918, 'x': 2.0855418, 'street_count': 3}"
4760849233,"{'y': 41.3647222, 'x': 2.0857198, 'street_count': 3}"
4760849326,"{'y': 41.3555038, 'x': 2.0774262, 'street_count': 1}"
4760857131,"{'y': 41.3595799, 'x': 2.0708517, 'street_count': 3}"
4762333043,"{'y': 41.3775903, 'x': 2.0867885, 'street_count': 4}"
4762917060,"{'y': 41.36824, 'x': 2.0701052, 'highway': 'crossing', 'street_count': 4}"
4762917074,"{'y': 41.3697516, 'x': 2.057591, 'street_count': 4}"
4762917075,"{'y': 41.3688657, 'x': 2.0582813, 'street_count': 4}"
4762917076,"{'y': 41.3683567, 'x': 2.0586785, 'street_count': 4}"
4762917077,"{'y': 41.3676719, 'x': 2.059213, 'street_count': 4}"
4762917078,"{'y': 41.3671988, 'x': 2.0596311, 'highway': 'crossing', 'street_count': 4}"
4762917079,"{'y': 41.3664772, 'x': 2.0602914, 'street_count': 4}"
4762917080,"{'y': 41.3670971, 'x': 2.0609084, 'highway': 'crossing', 'street_count': 4}"
4762917081,"{'y': 41.3678295, 'x': 2.0623325, 'street_count': 3}"
